global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,datetime
0.028042237381796373,0.23612197028928852,0.7215943093411674,0.029176412655422874,0.0,0.014565126924677489,0.0,2006-12-18 01:00:00
0.023410475813101735,0.15883803452216275,0.8591684347968016,0.02326726578850178,0.0,0.0,0.0,2006-12-18 02:00:00
0.027501418978977694,0.22866422084561258,0.8118709537021918,0.02856087652345192,0.0,0.014148980441115273,0.0,2006-12-18 03:00:00
0.14258329138867173,0.1063932158537319,0.8026970785049787,0.13110919610981164,0.0,0.0016645859342488557,0.668145519077196,2006-12-18 04:00:00
0.02486158261670433,0.18205328682263788,0.7923399162178342,0.02462144527883786,0.0,0.01165210153974199,0.0,2006-12-18 05:00:00
0.07570386711931203,0.16575449569976547,0.810748871116914,0.07287947802536009,0.0,0.0020807324178110697,0.0,2006-12-18 06:00:00
0.37134947578097394,0.23810669393155712,0.6172610304118393,0.3543025975624769,0.0017229496898690559,0.011235955056179777,0.6015971606033718,2006-12-18 07:00:00
0.3121860843676708,0.09508630540686835,0.4915061748544698,0.29915056013788005,0.25775327360441075,0.0008322929671244278,0.9236912156166814,2006-12-18 08:00:00
0.23944868650738407,0.11571540265832683,0.47209754637941437,0.22861011941400955,0.10682288077188147,0.012068248023304204,0.919254658385093,2006-12-18 09:00:00
0.18809235679021602,0.057376556203764965,0.5404765790762198,0.1772744060076326,0.0,0.0,0.9316770186335402,2006-12-18 10:00:00
0.2286216091757071,0.19179647561195645,0.5686510527174811,0.21580696786901388,0.0,0.012900540990428633,0.9370008873114463,2006-12-18 11:00:00
0.2598070188590338,0.11956456366151441,0.683266688428267,0.24449095161886003,0.0,0.0,0.9591836734693876,2006-12-18 12:00:00
0.24791972327232623,0.19029289709508632,0.6577308089875427,0.23316508679059456,0.0,0.013316687473990845,0.924578527062999,2006-12-18 13:00:00
0.25610696424172974,0.05100138329223553,0.6676187367390245,0.23895112643112149,0.0,0.0,0.9254658385093166,2006-12-18 14:00:00
0.26434239694999834,0.14981656342094185,0.6768810184429572,0.24682998892034963,0.0,0.012900540990428633,0.9574090505767524,2006-12-18 15:00:00
0.29084785332576546,0.3309075599927829,0.6751332898101303,0.2758832943493783,0.0,0.0,0.9574090505767524,2006-12-18 16:00:00
0.3238752583612667,0.13850965297407833,0.5261411239867257,0.3089991382494152,0.0,0.008322929671244279,0.9290150842945872,2006-12-18 17:00:00
0.3636548614755239,0.10476935105551213,0.44205973559654055,0.3492552012803151,0.0,0.006242197253433209,0.9006211180124223,2006-12-18 18:00:00
0.39770500230249417,0.3242918145185542,0.38741091344322953,0.39012680044318593,0.0,0.2272159800249688,0.0,2006-12-18 19:00:00
0.46775437206164255,0.179226559210922,0.35457129644741947,0.45869752554474935,0.0,0.012484394506866418,0.7054125998225376,2006-12-18 20:00:00
0.32625807211625985,0.09147771696638002,0.47969370545672163,0.31810907300258523,0.0,0.0,0.1978704525288376,2006-12-18 21:00:00
0.2570333165554687,0.15685331087989415,0.5866247755834824,0.24461405884525417,0.0,0.2209737827715356,0.0,2006-12-18 22:00:00
0.22626556860897223,0.20111866241655144,0.6865037266742835,0.22060814969838727,0.0,0.5072825634623388,0.0,2006-12-18 23:00:00
0.11219036807779219,0.12954832501353222,0.6625047603503624,0.10771882309491566,0.0,0.02413649604660841,0.43389529724933446,2006-12-19 00:00:00
0.03442496546258715,0.09893546641005593,0.6517803710353078,0.034839345069555584,0.0,0.006242197253433209,0.03904170363797692,2006-12-19 01:00:00
0.03028047592019448,0.15282372045468215,0.8138158968500093,0.030899913824941526,0.0,0.01581356637536413,0.0,2006-12-19 02:00:00
0.02723904173404586,0.09376315631202262,0.7601055437680202,0.02720669703311584,0.0,0.004161464835622139,0.0,2006-12-19 03:00:00
0.03037685939792455,0.14692969266855116,0.7488167129100702,0.03225409331527761,0.0,0.0178942987931752,0.0,2006-12-19 04:00:00
0.02697666448911402,0.08991399530883501,0.7034981774658604,0.027822233165086786,0.0,0.004161464835622139,0.0,2006-12-19 05:00:00
0.10563629159214795,0.15474830095627592,0.6608114357216692,0.10488735688784932,0.0,0.01706200582605077,0.0,2006-12-19 06:00:00
0.26455658245606517,0.1143922535634811,0.5545808171481426,0.2554474947679429,0.0,0.0,0.39396628216503987,2006-12-19 07:00:00
0.6008385362562515,0.18295543393275998,0.42075376747728654,0.5877138988058598,0.19331495520330808,0.653766125676238,0.9103815439219165,2006-12-19 08:00:00
0.23759062724225458,0.11986527936488844,0.5605448561014104,0.2340268373753539,0.09579600275671951,0.3587182688306284,0.17391304347826084,2006-12-19 09:00:00
0.04793471625775084,0.18896974800024058,0.6720730645775532,0.048627354425704775,0.0,0.03537245110278819,0.0,2006-12-19 10:00:00
0.3506591558949206,0.11457268298550552,0.5912559164354487,0.3411301243382986,0.0,0.8576779026217229,0.0,2006-12-19 11:00:00
0.046895916553326825,0.20147952126060023,0.6987174256025259,0.04788871106733965,0.0,0.07282563462338744,0.0,2006-12-19 12:00:00
0.025980701885903384,0.1095808023094966,0.7249877590990703,0.02462144527883786,0.0,0.015397419891801916,0.0,2006-12-19 13:00:00
0.026248433768486883,0.17652011788055572,0.8614057994668407,0.026098731995568135,0.0,0.018726591760299626,0.0,2006-12-19 14:00:00
0.04540197264851087,0.10795693751127686,0.6490193678254723,0.04357995814354303,0.0,0.004161464835622139,0.11801242236024843,2006-12-19 15:00:00
0.1981323023870975,0.127443315089914,0.6887478918448409,0.18416841068570722,0.0,0.0178942987931752,0.9600709849157054,2006-12-19 16:00:00
0.3169035201387922,0.22264990677813198,0.5211427561068493,0.30345931306167667,0.0,0.004161464835622139,0.9281277728482696,2006-12-19 17:00:00
0.3318750870128619,0.14843327118542132,0.48172025461073886,0.31872460913455614,0.0,0.018310445276737412,0.9210292812777284,2006-12-19 18:00:00
0.2736273386379943,0.09364287003067301,0.6220621837767251,0.2576634248430383,0.0,0.001248439450686642,0.6202307009760425,2006-12-19 19:00:00
0.4500787131734795,0.39032898297949126,0.6321881290462983,0.4377692970577372,0.0,0.6716604244694132,0.0,2006-12-19 20:00:00
0.20949484348394146,0.15420701269020268,0.6134935531255099,0.21112889326603473,0.0,0.31086142322097376,0.0,2006-12-19 21:00:00
0.09337417136982341,0.22547663438984786,0.687319786736305,0.08814477409823956,0.0,0.029130253849354977,0.0,2006-12-19 22:00:00
0.03935123210212364,0.08311782041258195,0.8484032424786463,0.03533177397513233,0.0,0.004161464835622139,0.0,2006-12-19 23:00:00
0.05158122449853818,0.22547663438984786,0.8151147924487248,0.05022774836882925,0.0,0.0178942987931752,0.0,2006-12-20 00:00:00
0.01926598627070906,0.06429301738136767,0.7332639682280622,0.01797365505355164,0.0,0.004161464835622139,0.0,2006-12-20 01:00:00
0.1037139766751984,0.1850604438563782,0.805165660192591,0.09663917271943862,0.0,0.017478152309612985,0.42236024844720493,2006-12-20 02:00:00
0.027517482891932708,0.085583689180249,0.8289674120015231,0.026468053674750705,0.0,0.004161464835622139,0.03726708074534161,2006-12-20 03:00:00
0.02413870653372886,0.13784807842665545,0.8405078613785975,0.02289794410931921,0.0,0.01165210153974199,0.0,2006-12-20 04:00:00
0.019913897426561144,0.10134119203704817,0.773665741798597,0.018219869506340025,0.0,0.004993757802746568,0.0,2006-12-20 05:00:00
0.023271255234158298,0.08215553016178506,0.7442263750612046,0.020435799581435425,0.0,0.0,0.0,2006-12-20 06:00:00
0.22295104790258843,0.3090154567871535,0.7132568957075236,0.214575895605072,0.0,0.012900540990428633,0.24844720496894407,2006-12-20 07:00:00
0.44639472246913053,0.12118842845973418,0.5695215167836363,0.4275513972670196,0.0,0.24011652101539746,0.9378881987577639,2006-12-20 08:00:00
0.20028486672306886,0.15757502856799183,0.7054159186116102,0.184660839591284,0.0,0.013316687473990845,0.963620230700976,2006-12-20 09:00:00
0.22032727545327013,0.04715222228904794,0.6016810837277617,0.2076818909269974,0.0,0.0807324178110695,0.9432120674356697,2006-12-20 10:00:00
0.44234661640446793,0.2601190834185362,0.598933681518961,0.4227502154376461,0.0,0.6283811901789431,0.9423247559893521,2006-12-20 11:00:00
0.20598755582209755,0.09219943465447766,0.6843411675099276,0.19204727317493536,0.0,0.0020807324178110697,0.9591836734693876,2006-12-20 12:00:00
0.2071709307431166,0.16082275816443137,0.6786831510799196,0.19401698879724238,0.0,0.01165210153974199,0.95829636202307,2006-12-20 13:00:00
0.18572560694817783,0.12924760931015816,0.7426146564387146,0.17333497476301857,0.0,0.001248439450686642,0.882874889086069,2006-12-20 14:00:00
0.022875012047934715,0.09093642870030674,0.8113541156629136,0.022528622430136654,0.0,0.004993757802746568,0.0,2006-12-20 15:00:00
0.05296272101266908,0.15901846394418717,0.7458380936836946,0.05330542902868397,0.0,0.007906783187682065,0.0,2006-12-20 16:00:00
0.06984053889073326,0.1016419077404222,0.6971669114846861,0.06463129385694939,0.0,0.0,0.0,2006-12-20 17:00:00
0.43342043543913383,0.24706802189210322,0.5470118600729013,0.41610242521235996,0.0,0.012900540990428633,0.5598935226264419,2006-12-20 18:00:00
0.4995716289878664,0.12028628134961211,0.44497034981774775,0.48319586359719313,0.0,0.0,0.9148181011535048,2006-12-20 19:00:00
0.5520738511624919,0.4411499368497024,0.42886676459387374,0.5358857564939061,0.0,0.012900540990428633,0.9112688553682341,2006-12-20 20:00:00
0.5634149737087292,0.25163890058338845,0.4144701049997277,0.5457343346054413,0.0,0.0,0.9086069210292811,2006-12-20 21:00:00
0.4691037407498635,0.12100799903770976,0.5314999183939921,0.4478640896220607,0.0,0.009155222638368706,0.9307897071872226,2006-12-20 22:00:00
0.36031892221853346,0.23882841161965482,0.6755617213426905,0.3382986581312323,0.0,0.0033291718684977114,0.9574090505767524,2006-12-20 23:00:00
0.22443428253210107,0.24267757262284242,0.7177792285512208,0.21039024990766958,0.0,0.0,0.9653948535936112,2006-12-21 00:00:00
0.2022821465671418,0.18187285740061349,0.7288912463957349,0.1868767696663794,0.0,0.012900540990428633,0.9680567879325642,2006-12-21 01:00:00
0.18251282435717575,0.03295844108979371,0.7270755127577377,0.16705650621691492,0.0,0.0,0.9157054125998224,2006-12-21 02:00:00
0.026323398695610265,0.1783244121007999,0.7643490560905288,0.026098731995568135,0.0,0.012484394506866418,0.0,2006-12-21 03:00:00
0.017349025991411162,0.03873218259457508,0.7714079756270049,0.014526652714514338,0.0,0.0,0.0,2006-12-21 04:00:00
0.024411793053964046,0.15300414987670655,0.7391464011751268,0.023513480241290158,0.0,0.009571369121930922,0.0,2006-12-21 05:00:00
0.025209634064062885,0.05797798761051303,0.7759099069691526,0.0219130862981657,0.0,0.0033291718684977114,0.0,2006-12-21 06:00:00
0.18340704884500467,0.1133096770313346,0.6307804254393119,0.1751815831589314,0.0,0.0,0.0,2006-12-21 07:00:00
0.2287983122182122,0.23810669393155712,0.5573690223600458,0.22036193524559894,0.0,0.012484394506866418,0.27062999112688546,2006-12-21 08:00:00
0.3914882679889052,0.055331689420821555,0.5158791687068174,0.37498461159670066,0.22949689869055825,0.23387432376196424,0.9281277728482696,2006-12-21 09:00:00
0.2616757873994667,0.08979370902748543,0.5659988575159147,0.2502769912593869,0.19607167470709855,0.012900540990428633,0.789707187222715,2006-12-21 10:00:00
0.06360053959976116,0.1633218093545397,0.6427872953518357,0.06485628292587671,0.0,0.0,0.0,2006-12-21 11:00:00
0.1092988637458903,0.1987129367895592,0.6871089712202831,0.10919610981164594,0.0,0.19142738243861843,0.0,2006-12-21 12:00:00
0.2489103312378851,0.07842665543994709,0.6513519395027494,0.23759694694078543,0.0,0.496046608406159,0.20674356699201415,2006-12-21 13:00:00
0.14219240284009982,0.1758585433331329,0.7134405092214795,0.1370183429767327,0.0,0.0299625468164794,0.44365572315882873,2006-12-21 14:00:00
0.02709446651745077,0.04450592409935646,0.6965820684402377,0.02720669703311584,0.0,0.004161464835622139,0.0,2006-12-21 15:00:00
0.19619392355719292,0.13688578817585856,0.5741730591371521,0.1845377323648898,0.0,0.0178942987931752,0.9201419698314108,2006-12-21 16:00:00
0.25925549118091173,0.229145365971011,0.37472797997932794,0.2550781730887603,0.0,0.004161464835622139,0.6379769299023956,2006-12-21 17:00:00
0.3702035833235165,0.17826426896012512,0.32886540449377044,0.361565923919734,0.0,0.017478152309612985,0.8926353149955633,2006-12-21 18:00:00
0.3306595842659327,0.13243519576592291,0.37400032642402614,0.3224178259263818,0.09682977257064095,0.004161464835622139,0.6228926353149954,2006-12-21 19:00:00
0.3692504578215192,0.41540867264088543,0.3535920243729951,0.36242767450449337,0.08580289455547899,0.0149812734082397,0.22803904170363795,2006-12-21 20:00:00
0.13550446041316386,0.04197991219101462,0.5091262716935958,0.12840083712913947,0.0,0.0008322929671244278,0.45696539485359355,2006-12-21 21:00:00
0.0227357914689913,0.1306910446863535,0.694956748816713,0.02142065739258895,0.0,0.004993757802746568,0.0,2006-12-21 22:00:00
0.021156173361748607,0.12347386780537681,0.7963046080191507,0.020189585128647047,0.0,0.007906783187682065,0.0,2006-12-21 23:00:00
0.020593936408323247,0.10482949419618692,0.8096811925357716,0.019081620091099344,0.0,0.0,0.0,2006-12-22 00:00:00
0.021407841331377114,0.129307752450833,0.759724715739079,0.020189585128647047,0.0,0.012900540990428633,0.0,2006-12-22 01:00:00
0.020706383799008323,0.10507006675888617,0.856999075131931,0.019081620091099344,0.0,0.0,0.0,2006-12-22 02:00:00
0.021707701039870634,0.13081133096770314,0.8143599368913552,0.020189585128647047,0.0,0.012900540990428633,0.0,2006-12-22 03:00:00
0.020165565396189637,0.0924400072171769,0.7966786355475755,0.018835405638310966,0.0,0.0,0.0,2006-12-22 04:00:00
0.10732300245242406,0.11373067901605821,0.7868791143028133,0.09983996060568755,0.0,0.009571369121930922,0.47382431233362904,2006-12-22 05:00:00
0.05476187926363023,0.11739941059722142,0.794631684892007,0.0519512495383479,0.0,0.0033291718684977114,0.0,2006-12-22 06:00:00
0.254527346134487,0.15342515186143021,0.6159009303084702,0.24301366490212972,0.0,0.0,0.19875776397515527,2006-12-22 07:00:00
0.4185720252310526,0.1569735971612438,0.5963698928241126,0.3988674135171735,0.22984148862853207,0.012900540990428633,0.9432120674356697,2006-12-22 08:00:00
0.28233397945961,0.044205208395982444,0.5596199880311197,0.2675120029545734,0.20709855272226055,0.0,0.9361135758651284,2006-12-22 09:00:00
0.19376827270098637,0.13243519576592291,0.5649107774332194,0.18256801674258277,0.0,0.012484394506866418,0.9361135758651284,2006-12-22 10:00:00
0.17892521713055679,0.1076562218079028,0.5104863717969632,0.17111904468792322,0.07753273604410751,0.0,0.6761313220940549,2006-12-22 11:00:00
0.1750538141083993,0.654898658807963,0.5861147380447207,0.18059830112027575,0.21984838042729152,0.014148980441115273,0.0,2006-12-22 12:00:00
0.08564742923846344,0.40915378601070557,0.6059790000544041,0.08912963190939308,0.0,0.0,0.0,2006-12-22 13:00:00
0.10872591751716161,0.25380405364768155,0.6119090365050877,0.10796503754770405,0.0,0.014148980441115273,0.32120674356699197,2006-12-22 14:00:00
0.2109031131863307,0.14013351777229807,0.6538477231924276,0.19746399113627966,0.0,0.0,0.9538598047914817,2006-12-22 15:00:00
0.23011019844287142,0.21206471401936614,0.6512295304934455,0.21605318232180232,0.0,0.013316687473990845,0.952972493345164,2006-12-22 16:00:00
0.2181586472043437,0.12768388765261324,0.5308538708448953,0.20743567647420907,0.0,0.0,0.5598935226264419,2006-12-22 17:00:00
0.40934598455722493,0.5135021350814941,0.4763002556988205,0.3975132340268373,0.0,0.012900540990428633,0.20763087843833183,2006-12-22 18:00:00
0.6103376634503144,0.40825163890058347,0.47215195038354807,0.5877138988058598,0.0,0.0,0.919254658385093,2006-12-22 19:00:00
0.5457446694582178,0.21429001022433394,0.3956259180675694,0.5326849686076572,0.16161268090971745,0.014148980441115273,0.9059449866903281,2006-12-22 20:00:00
0.7084078520406525,0.08101281048896375,0.37953593384473194,0.6953096146743813,0.18986905582356997,0.0,0.8917480035492457,2006-12-22 21:00:00
0.47008363944011905,0.12305286582065317,0.5453389369457593,0.4563584882432598,0.0,0.009571369121930922,0.0,2006-12-22 22:00:00
0.36633218030135895,0.18361700848018286,0.6567447364126,0.35602609873199553,0.0,0.0033291718684977114,0.0,2006-12-22 23:00:00
0.25051672253338614,0.11084380826366755,0.7012336107937536,0.2515080635233288,0.0,0.0008322929671244278,0.0,2006-12-23 00:00:00
0.254463090482667,0.17387381969086427,0.7335563897502855,0.2556937092207312,0.0,0.012068248023304204,0.0,2006-12-23 01:00:00
0.2509236749949131,0.08498225777350094,0.7347328763396987,0.25421642250400095,0.0,0.0,0.0,2006-12-23 02:00:00
0.26229157072940873,0.15450772839357674,0.7284356128611069,0.25963314046534525,0.0,0.012900540990428633,0.0,2006-12-23 03:00:00
0.2815789755507245,0.07818608287724788,0.700648767749307,0.2780992244244737,0.0,0.0,0.11002661934338953,2006-12-23 04:00:00
0.3357946817738844,0.16551392313706623,0.6779282955225518,0.3288194016988797,0.0,0.01165210153974199,0.37622005323868674,2006-12-23 05:00:00
0.2426668237360378,0.09165814638840442,0.6786491485773354,0.2442447371660716,0.0,0.001248439450686642,0.0,2006-12-23 06:00:00
0.624024117287983,0.06224815059842425,0.4868818345030199,0.604087159916287,0.0,0.0,0.5776397515527949,2006-12-23 07:00:00
0.6509258168499737,0.13411920370481745,0.5414014471465105,0.6252616028560877,0.0,0.012900540990428633,0.9316770186335402,2006-12-23 08:00:00
0.49921286826520445,0.10302519997594276,0.6111473804472016,0.47654807337190686,0.0,0.0,0.9458740017746227,2006-12-23 09:00:00
0.4551602643049145,0.3282011186624166,0.5427819487514292,0.4407238704911978,0.0,0.012900540990428633,0.4578527062999112,2006-12-23 10:00:00
0.48517300834252536,0.15282372045468215,0.4847600783417665,0.46817678197710205,0.0,0.0,0.5758651286601596,2006-12-23 11:00:00
0.4481938807200917,0.12618030913574307,0.527256406071487,0.43296811522836387,0.0,0.004161464835622139,0.5093167701863354,2006-12-23 12:00:00
0.5248990650802661,0.25380405364768155,0.5719084924650453,0.5054782715745414,0.0,0.008739076154806492,0.9378881987577639,2006-12-23 13:00:00
0.5813904923053858,0.4039213327719974,0.5984372449812305,0.5589068078296195,0.0,0.0,0.9432120674356697,2006-12-23 14:00:00
0.6281578975550725,0.5592109219943466,0.6315896850008169,0.6008863720300381,0.0,0.012900540990428633,0.9494232475598934,2006-12-23 15:00:00
0.6763496364201036,0.6884585313045047,0.5974511724062896,0.649636833682137,0.02618883528600965,0.027049521431543905,0.9432120674356697,2006-12-23 16:00:00
0.8536042066033391,0.3517170866662658,0.3186578532179958,0.8395912840083712,0.33459682977257066,0.016645859342488557,0.8917480035492457,2006-12-23 17:00:00
0.6008974372704199,0.14205809827389185,0.49640933572711,0.5811892158069678,0.0,0.0004161464835622139,0.9236912156166814,2006-12-23 18:00:00
0.6391991603928163,0.33253142479100267,0.5261479244872422,0.6157823464237351,0.0,0.0149812734082397,0.9299023957409048,2006-12-23 19:00:00
0.6494104543945511,0.1871654537799964,0.5175588923344758,0.6267388895728179,0.0,0.008739076154806492,0.927240461401952,2006-12-23 20:00:00
0.5059650663439605,0.3874421122271006,0.5206531200696372,0.4899667610488736,0.0,0.0054099042863087815,0.30168589174800353,2006-12-23 21:00:00
0.672949441511293,0.4835508510254406,0.5041551058157889,0.6530838360211744,0.2984148862853205,0.012484394506866418,0.0,2006-12-23 22:00:00
0.8712638015785472,0.1931196247068022,0.5727517545291345,0.8373753539332758,0.2605099931082013,0.0008322929671244278,0.8340727595385979,2006-12-23 23:00:00
0.6247684119215654,0.12563902086966983,0.54178907567597,0.6076572694817185,0.0,0.012484394506866418,0.9334516415261757,2006-12-24 00:00:00
0.5039195947610225,0.05545197570217116,0.48050296501822487,0.4945217284254586,0.15058580289455548,0.0008322929671244278,0.9210292812777284,2006-12-24 01:00:00
0.3476712680852886,0.14921513201419379,0.7588610521734385,0.34863966514834416,0.15885596140592695,0.009155222638368706,0.1952085181898846,2006-12-24 02:00:00
0.2358235968172034,0.09177843266975402,0.8579851477068718,0.2481841684106857,0.0,0.003745318352059925,0.0,2006-12-24 03:00:00
0.23089733017766692,0.0845612557887773,0.8173521571187639,0.24522959497722513,0.0,0.001248439450686642,0.0,2006-12-24 04:00:00
0.23986099360656268,0.15775545799001625,0.8161076655241821,0.2550781730887603,0.0,0.01165210153974199,0.0,2006-12-24 05:00:00
0.28215727641710486,0.05346725205990257,0.8061177302649476,0.28880955312076817,0.0,0.0,0.0,2006-12-24 06:00:00
0.21488160896152161,0.14187766885186742,0.6920529350960223,0.2342730518281423,0.0,0.012900540990428633,0.0,2006-12-24 07:00:00
0.20706919262773488,0.056354122812293274,0.6473056416952296,0.22048504247199308,0.0,0.0,0.0,2006-12-24 08:00:00
0.415562718870814,0.13147290551512603,0.5734998095859858,0.4130247445525052,0.0,0.009571369121930922,0.7657497781721383,2006-12-24 09:00:00
0.40747721601679215,0.15384615384615385,0.4432702246885363,0.3970208051212606,0.0,0.21639617145235124,0.9139307897071871,2006-12-24 10:00:00
0.3139209869668119,0.17050580381307515,0.4828491376965349,0.30235134802412894,0.0,0.03911776945484811,0.9210292812777284,2006-12-24 11:00:00
0.21867269241890402,0.3573103987490227,0.4528249279146941,0.21494521728425459,0.0,0.15771951727007907,0.11091393078970718,2006-12-24 12:00:00
0.49817406856078056,0.24893245925302218,0.46767722104346987,0.48602732980425944,0.0,0.7619642114024137,0.3043478260869565,2006-12-24 13:00:00
0.1980359189093674,0.1594394659289108,0.7382691366084551,0.18527637572325495,0.0,0.03828547648772369,0.5350488021295474,2006-12-24 14:00:00
0.4751866091221607,0.38317194923918935,0.7078640987976712,0.4504493413763387,0.1354238456237078,0.7644610903037871,0.0,2006-12-24 15:00:00
0.3001381496514131,0.18957117940698864,0.7363377944616722,0.28388526406500064,0.1419710544452102,0.021639617145235126,0.5137533274179237,2006-12-24 16:00:00
0.24863189007999828,0.13856979611475315,0.49721859528861323,0.24018219869506335,0.0,0.012900540990428633,0.0,2006-12-24 17:00:00
0.05886888634246121,0.17748240813135263,0.6251768130134376,0.05478271574541427,0.0,0.0149812734082397,0.0,2006-12-24 18:00:00
0.05064951754714758,0.06531545077283937,0.63592840433056,0.045180352086667486,0.0,0.0,0.0,2006-12-24 19:00:00
0.053873009413452994,0.09803331929993384,0.657247973450847,0.049119783331281544,0.0,0.0,0.0,2006-12-24 20:00:00
0.055468691433650685,0.14362181993143683,0.6680947717752037,0.050843284500800195,0.0,0.014565126924677489,0.0,2006-12-24 21:00:00
0.05478329781423691,0.11715883803452218,0.7158342854034068,0.0496122122368583,0.0,0.0,0.0,2006-12-24 22:00:00
0.05583816143161592,0.1463884044024779,0.7041714270170303,0.05121260617998277,0.0,0.011235955056179777,0.0,2006-12-24 23:00:00
0.13828351735438066,0.1938413423948999,0.7455524726619878,0.1300012310722639,0.0,0.003745318352059925,0.15705412599822535,2006-12-25 00:00:00
0.17156794499716205,0.14590725927707948,0.7687285784233726,0.15893142927489845,0.0,0.0,0.6149068322981366,2006-12-25 01:00:00
0.04807393683669425,0.18451915559030493,0.9263029758990271,0.0449341376338791,0.0,0.0149812734082397,0.0,2006-12-25 02:00:00
0.07248572989065831,0.09502616226619354,0.9159186116098148,0.06549304444170873,0.0,0.0,0.0,2006-12-25 03:00:00
